series	mbb1_low_GeV	mbb1_high_GeV	mbb2_low_GeV	mbb2_high_GeV	unit_normalized_weight
ordinary_background	665.1487510245375	751.6960157530128	249.99483301411902	282.5234500494769	9.96351186898772e-08
ordinary_background	665.1487510245375	751.6960157530128	282.5234500494769	319.284598267482	9.90429562359162e-08
ordinary_background	665.1487510245375	751.6960157530128	319.284598267482	360.82900259420836	0.0
ordinary_background	665.1487510245375	751.6960157530128	360.82900259420836	407.77904671761775	0.0
ordinary_background	665.1487510245375	751.6960157530128	407.77904671761775	460.8380971219581	0.0
ordinary_background	665.1487510245375	751.6960157530128	460.8380971219581	520.8010403390149	0.0
ordinary_background	665.1487510245375	751.6960157530128	520.8010403390149	588.5661912765424	0.0
ordinary_background	665.1487510245375	751.6960157530128	588.5661912765424	665.1487510245375	0.0
ordinary_background	665.1487510245375	751.6960157530128	665.1487510245375	751.6960157530128	0.0
ordinary_background	665.1487510245375	751.6960157530128	751.6960157530128	849.5045645483127	0.0
ordinary_background	665.1487510245375	751.6960157530128	849.5045645483127	960.0396836818343	0.0
ordinary_background	665.1487510245375	751.6960157530128	960.0396836818343	1084.9573183093817	0.0
ordinary_background	665.1487510245375	751.6960157530128	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	665.1487510245375	751.6960157530128	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	665.1487510245375	751.6960157530128	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	665.1487510245375	751.6960157530128	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	665.1487510245375	751.6960157530128	1769.7280205967947	2000.0	0.0
ordinary_background	751.6960157530128	849.5045645483127	15.0	16.95175736093239	0.0
ordinary_background	751.6960157530128	849.5045645483127	16.95175736093239	19.15747184159503	0.0
ordinary_background	751.6960157530128	849.5045645483127	19.15747184159503	21.650187620507552	0.0
ordinary_background	751.6960157530128	849.5045645483127	21.650187620507552	24.467248490767076	0.0
ordinary_background	751.6960157530128	849.5045645483127	24.467248490767076	27.65085731367484	0.0
ordinary_background	751.6960157530128	849.5045645483127	27.65085731367484	31.248708266878577	0.0
ordinary_background	751.6960157530128	849.5045645483127	31.248708266878577	35.31470135884584	0.0
ordinary_background	751.6960157530128	849.5045645483127	35.31470135884584	39.90974991392957	0.0
ordinary_background	751.6960157530128	849.5045645483127	39.90974991392957	45.102693125095094	0.0
ordinary_background	751.6960157530128	849.5045645483127	45.102693125095094	50.971327345413684	0.0
ordinary_background	751.6960157530128	849.5045645483127	50.971327345413684	57.60357156827405	0.0
ordinary_background	751.6960157530128	849.5045645483127	57.60357156827405	65.09878455656568	0.0
ordinary_background	751.6960157530128	849.5045645483127	65.09878455656568	73.56925335296755	0.0
ordinary_background	751.6960157530128	849.5045645483127	73.56925335296755	83.14187547096454	0.0
ordinary_background	751.6960157530128	849.5045645483127	83.14187547096454	93.96005996777642	9.96351186898772e-08
ordinary_background	751.6960157530128	849.5045645483127	93.96005996777642	106.18587587949342	9.96351186898772e-08
ordinary_background	751.6960157530128	849.5045645483127	106.18587587949342	120.00248020448376	2.8932511775781022e-06
ordinary_background	751.6960157530128	849.5045645483127	120.00248020448376	135.6168618091	0.0
ordinary_background	751.6960157530128	849.5045645483127	135.6168618091	153.26294236259747	0.0
ordinary_background	751.6960157530128	849.5045645483127	153.26294236259747	173.20508075688775	0.00032029121288322515
ordinary_background	751.6960157530128	849.5045645483127	173.20508075688775	195.7420335114306	8.30043080263706e-07
ordinary_background	751.6960157530128	849.5045645483127	195.7420335114306	221.2114304947513	0.0
ordinary_background	751.6960157530128	849.5045645483127	221.2114304947513	249.99483301411902	0.0
ordinary_background	751.6960157530128	849.5045645483127	249.99483301411902	282.5234500494769	9.938123953143352e-08
ordinary_background	751.6960157530128	849.5045645483127	282.5234500494769	319.284598267482	0.0
ordinary_background	751.6960157530128	849.5045645483127	319.284598267482	360.82900259420836	0.0
ordinary_background	751.6960157530128	849.5045645483127	360.82900259420836	407.77904671761775	0.0
ordinary_background	751.6960157530128	849.5045645483127	407.77904671761775	460.8380971219581	0.0
ordinary_background	751.6960157530128	849.5045645483127	460.8380971219581	520.8010403390149	0.0
ordinary_background	751.6960157530128	849.5045645483127	520.8010403390149	588.5661912765424	0.0
ordinary_background	751.6960157530128	849.5045645483127	588.5661912765424	665.1487510245375	0.0
ordinary_background	751.6960157530128	849.5045645483127	665.1487510245375	751.6960157530128	0.0
ordinary_background	751.6960157530128	849.5045645483127	751.6960157530128	849.5045645483127	0.0
ordinary_background	751.6960157530128	849.5045645483127	849.5045645483127	960.0396836818343	0.0
ordinary_background	751.6960157530128	849.5045645483127	960.0396836818343	1084.9573183093817	0.0
ordinary_background	751.6960157530128	849.5045645483127	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	751.6960157530128	849.5045645483127	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	751.6960157530128	849.5045645483127	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	751.6960157530128	849.5045645483127	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	751.6960157530128	849.5045645483127	1769.7280205967947	2000.0	0.0
ordinary_background	849.5045645483127	960.0396836818343	15.0	16.95175736093239	0.0
ordinary_background	849.5045645483127	960.0396836818343	16.95175736093239	19.15747184159503	0.0
ordinary_background	849.5045645483127	960.0396836818343	19.15747184159503	21.650187620507552	0.0
ordinary_background	849.5045645483127	960.0396836818343	21.650187620507552	24.467248490767076	0.0
ordinary_background	849.5045645483127	960.0396836818343	24.467248490767076	27.65085731367484	0.0
ordinary_background	849.5045645483127	960.0396836818343	27.65085731367484	31.248708266878577	0.0
ordinary_background	849.5045645483127	960.0396836818343	31.248708266878577	35.31470135884584	0.0
ordinary_background	849.5045645483127	960.0396836818343	35.31470135884584	39.90974991392957	0.0
ordinary_background	849.5045645483127	960.0396836818343	39.90974991392957	45.102693125095094	9.90429562359162e-08
ordinary_background	849.5045645483127	960.0396836818343	45.102693125095094	50.971327345413684	0.0
ordinary_background	849.5045645483127	960.0396836818343	50.971327345413684	57.60357156827405	0.0
ordinary_background	849.5045645483127	960.0396836818343	57.60357156827405	65.09878455656568	0.0
ordinary_background	849.5045645483127	960.0396836818343	65.09878455656568	73.56925335296755	0.0
ordinary_background	849.5045645483127	960.0396836818343	73.56925335296755	83.14187547096454	0.0
ordinary_background	849.5045645483127	960.0396836818343	83.14187547096454	93.96005996777642	0.0
ordinary_background	849.5045645483127	960.0396836818343	93.96005996777642	106.18587587949342	1.0861970680512833e-05
ordinary_background	849.5045645483127	960.0396836818343	106.18587587949342	120.00248020448376	0.0
ordinary_background	849.5045645483127	960.0396836818343	120.00248020448376	135.6168618091	0.0
ordinary_background	849.5045645483127	960.0396836818343	135.6168618091	153.26294236259747	0.0
ordinary_background	849.5045645483127	960.0396836818343	153.26294236259747	173.20508075688775	0.0
ordinary_background	849.5045645483127	960.0396836818343	173.20508075688775	195.7420335114306	0.0
ordinary_background	849.5045645483127	960.0396836818343	195.7420335114306	221.2114304947513	0.0
ordinary_background	849.5045645483127	960.0396836818343	221.2114304947513	249.99483301411902	0.0
ordinary_background	849.5045645483127	960.0396836818343	249.99483301411902	282.5234500494769	9.90429562359162e-08
ordinary_background	849.5045645483127	960.0396836818343	282.5234500494769	319.284598267482	0.0003201520107688215
ordinary_background	849.5045645483127	960.0396836818343	319.284598267482	360.82900259420836	0.0
ordinary_background	849.5045645483127	960.0396836818343	360.82900259420836	407.77904671761775	0.0
ordinary_background	849.5045645483127	960.0396836818343	407.77904671761775	460.8380971219581	9.96351186898772e-08
ordinary_background	849.5045645483127	960.0396836818343	460.8380971219581	520.8010403390149	0.0
ordinary_background	849.5045645483127	960.0396836818343	520.8010403390149	588.5661912765424	0.0
ordinary_background	849.5045645483127	960.0396836818343	588.5661912765424	665.1487510245375	0.0
ordinary_background	849.5045645483127	960.0396836818343	665.1487510245375	751.6960157530128	0.0
ordinary_background	849.5045645483127	960.0396836818343	751.6960157530128	849.5045645483127	0.0
ordinary_background	849.5045645483127	960.0396836818343	849.5045645483127	960.0396836818343	0.0
ordinary_background	849.5045645483127	960.0396836818343	960.0396836818343	1084.9573183093817	0.0
ordinary_background	849.5045645483127	960.0396836818343	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	849.5045645483127	960.0396836818343	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	849.5045645483127	960.0396836818343	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	849.5045645483127	960.0396836818343	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	849.5045645483127	960.0396836818343	1769.7280205967947	2000.0	0.0
ordinary_background	960.0396836818343	1084.9573183093817	15.0	16.95175736093239	0.0
ordinary_background	960.0396836818343	1084.9573183093817	16.95175736093239	19.15747184159503	0.0
ordinary_background	960.0396836818343	1084.9573183093817	19.15747184159503	21.650187620507552	0.0
ordinary_background	960.0396836818343	1084.9573183093817	21.650187620507552	24.467248490767076	0.0
ordinary_background	960.0396836818343	1084.9573183093817	24.467248490767076	27.65085731367484	0.0
ordinary_background	960.0396836818343	1084.9573183093817	27.65085731367484	31.248708266878577	0.0
ordinary_background	960.0396836818343	1084.9573183093817	31.248708266878577	35.31470135884584	0.0
ordinary_background	960.0396836818343	1084.9573183093817	35.31470135884584	39.90974991392957	0.0
ordinary_background	960.0396836818343	1084.9573183093817	39.90974991392957	45.102693125095094	0.0
ordinary_background	960.0396836818343	1084.9573183093817	45.102693125095094	50.971327345413684	0.0
ordinary_background	960.0396836818343	1084.9573183093817	50.971327345413684	57.60357156827405	0.0
ordinary_background	960.0396836818343	1084.9573183093817	57.60357156827405	65.09878455656568	0.0
ordinary_background	960.0396836818343	1084.9573183093817	65.09878455656568	73.56925335296755	0.0
ordinary_background	960.0396836818343	1084.9573183093817	73.56925335296755	83.14187547096454	0.0
ordinary_background	960.0396836818343	1084.9573183093817	83.14187547096454	93.96005996777642	0.0
ordinary_background	960.0396836818343	1084.9573183093817	93.96005996777642	106.18587587949342	0.0
ordinary_background	960.0396836818343	1084.9573183093817	106.18587587949342	120.00248020448376	0.0
ordinary_background	960.0396836818343	1084.9573183093817	120.00248020448376	135.6168618091	0.0
ordinary_background	960.0396836818343	1084.9573183093817	135.6168618091	153.26294236259747	0.0
ordinary_background	960.0396836818343	1084.9573183093817	153.26294236259747	173.20508075688775	0.0
ordinary_background	960.0396836818343	1084.9573183093817	173.20508075688775	195.7420335114306	0.0
ordinary_background	960.0396836818343	1084.9573183093817	195.7420335114306	221.2114304947513	0.0
ordinary_background	960.0396836818343	1084.9573183093817	221.2114304947513	249.99483301411902	0.0
ordinary_background	960.0396836818343	1084.9573183093817	249.99483301411902	282.5234500494769	0.0
ordinary_background	960.0396836818343	1084.9573183093817	282.5234500494769	319.284598267482	9.90429562359162e-08
ordinary_background	960.0396836818343	1084.9573183093817	319.284598267482	360.82900259420836	0.0
ordinary_background	960.0396836818343	1084.9573183093817	360.82900259420836	407.77904671761775	0.0
ordinary_background	960.0396836818343	1084.9573183093817	407.77904671761775	460.8380971219581	0.0
ordinary_background	960.0396836818343	1084.9573183093817	460.8380971219581	520.8010403390149	0.0
ordinary_background	960.0396836818343	1084.9573183093817	520.8010403390149	588.5661912765424	0.0
ordinary_background	960.0396836818343	1084.9573183093817	588.5661912765424	665.1487510245375	0.0
ordinary_background	960.0396836818343	1084.9573183093817	665.1487510245375	751.6960157530128	0.0
ordinary_background	960.0396836818343	1084.9573183093817	751.6960157530128	849.5045645483127	0.0
ordinary_background	960.0396836818343	1084.9573183093817	849.5045645483127	960.0396836818343	0.0
ordinary_background	960.0396836818343	1084.9573183093817	960.0396836818343	1084.9573183093817	0.0
ordinary_background	960.0396836818343	1084.9573183093817	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	960.0396836818343	1084.9573183093817	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	960.0396836818343	1084.9573183093817	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	960.0396836818343	1084.9573183093817	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	960.0396836818343	1084.9573183093817	1769.7280205967947	2000.0	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	15.0	16.95175736093239	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	16.95175736093239	19.15747184159503	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	19.15747184159503	21.650187620507552	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	21.650187620507552	24.467248490767076	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	24.467248490767076	27.65085731367484	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	27.65085731367484	31.248708266878577	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	31.248708266878577	35.31470135884584	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	35.31470135884584	39.90974991392957	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	39.90974991392957	45.102693125095094	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	45.102693125095094	50.971327345413684	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	50.971327345413684	57.60357156827405	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	57.60357156827405	65.09878455656568	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	65.09878455656568	73.56925335296755	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	73.56925335296755	83.14187547096454	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	83.14187547096454	93.96005996777642	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	93.96005996777642	106.18587587949342	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	106.18587587949342	120.00248020448376	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	120.00248020448376	135.6168618091	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	135.6168618091	153.26294236259747	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	153.26294236259747	173.20508075688775	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	173.20508075688775	195.7420335114306	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	195.7420335114306	221.2114304947513	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	221.2114304947513	249.99483301411902	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	249.99483301411902	282.5234500494769	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	282.5234500494769	319.284598267482	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	319.284598267482	360.82900259420836	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	360.82900259420836	407.77904671761775	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	407.77904671761775	460.8380971219581	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	460.8380971219581	520.8010403390149	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	520.8010403390149	588.5661912765424	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	588.5661912765424	665.1487510245375	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	665.1487510245375	751.6960157530128	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	751.6960157530128	849.5045645483127	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	849.5045645483127	960.0396836818343	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	960.0396836818343	1084.9573183093817	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	1084.9573183093817	1226.1288804632343	1769.7280205967947	2000.0	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	15.0	16.95175736093239	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	16.95175736093239	19.15747184159503	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	19.15747184159503	21.650187620507552	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	21.650187620507552	24.467248490767076	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	24.467248490767076	27.65085731367484	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	27.65085731367484	31.248708266878577	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	31.248708266878577	35.31470135884584	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	35.31470135884584	39.90974991392957	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	39.90974991392957	45.102693125095094	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	45.102693125095094	50.971327345413684	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	50.971327345413684	57.60357156827405	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	57.60357156827405	65.09878455656568	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	65.09878455656568	73.56925335296755	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	73.56925335296755	83.14187547096454	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	83.14187547096454	93.96005996777642	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	93.96005996777642	106.18587587949342	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	106.18587587949342	120.00248020448376	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	120.00248020448376	135.6168618091	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	135.6168618091	153.26294236259747	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	153.26294236259747	173.20508075688775	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	173.20508075688775	195.7420335114306	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	195.7420335114306	221.2114304947513	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	221.2114304947513	249.99483301411902	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	249.99483301411902	282.5234500494769	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	282.5234500494769	319.284598267482	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	319.284598267482	360.82900259420836	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	360.82900259420836	407.77904671761775	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	407.77904671761775	460.8380971219581	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	460.8380971219581	520.8010403390149	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	520.8010403390149	588.5661912765424	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	588.5661912765424	665.1487510245375	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	665.1487510245375	751.6960157530128	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	751.6960157530128	849.5045645483127	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	849.5045645483127	960.0396836818343	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	960.0396836818343	1084.9573183093817	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	1226.1288804632343	1385.6692849896287	1769.7280205967947	2000.0	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	15.0	16.95175736093239	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	16.95175736093239	19.15747184159503	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	19.15747184159503	21.650187620507552	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	21.650187620507552	24.467248490767076	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	24.467248490767076	27.65085731367484	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	27.65085731367484	31.248708266878577	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	31.248708266878577	35.31470135884584	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	35.31470135884584	39.90974991392957	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	39.90974991392957	45.102693125095094	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	45.102693125095094	50.971327345413684	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	50.971327345413684	57.60357156827405	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	57.60357156827405	65.09878455656568	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	65.09878455656568	73.56925335296755	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	73.56925335296755	83.14187547096454	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	83.14187547096454	93.96005996777642	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	93.96005996777642	106.18587587949342	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	106.18587587949342	120.00248020448376	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	120.00248020448376	135.6168618091	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	135.6168618091	153.26294236259747	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	153.26294236259747	173.20508075688775	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	173.20508075688775	195.7420335114306	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	195.7420335114306	221.2114304947513	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	221.2114304947513	249.99483301411902	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	249.99483301411902	282.5234500494769	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	282.5234500494769	319.284598267482	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	319.284598267482	360.82900259420836	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	360.82900259420836	407.77904671761775	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	407.77904671761775	460.8380971219581	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	460.8380971219581	520.8010403390149	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	520.8010403390149	588.5661912765424	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	588.5661912765424	665.1487510245375	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	665.1487510245375	751.6960157530128	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	751.6960157530128	849.5045645483127	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	849.5045645483127	960.0396836818343	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	960.0396836818343	1084.9573183093817	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	1385.6692849896287	1565.9686334427229	1769.7280205967947	2000.0	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	15.0	16.95175736093239	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	16.95175736093239	19.15747184159503	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	19.15747184159503	21.650187620507552	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	21.650187620507552	24.467248490767076	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	24.467248490767076	27.65085731367484	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	27.65085731367484	31.248708266878577	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	31.248708266878577	35.31470135884584	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	35.31470135884584	39.90974991392957	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	39.90974991392957	45.102693125095094	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	45.102693125095094	50.971327345413684	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	50.971327345413684	57.60357156827405	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	57.60357156827405	65.09878455656568	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	65.09878455656568	73.56925335296755	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	73.56925335296755	83.14187547096454	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	83.14187547096454	93.96005996777642	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	93.96005996777642	106.18587587949342	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	106.18587587949342	120.00248020448376	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	120.00248020448376	135.6168618091	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	135.6168618091	153.26294236259747	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	153.26294236259747	173.20508075688775	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	173.20508075688775	195.7420335114306	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	195.7420335114306	221.2114304947513	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	221.2114304947513	249.99483301411902	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	249.99483301411902	282.5234500494769	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	282.5234500494769	319.284598267482	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	319.284598267482	360.82900259420836	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	360.82900259420836	407.77904671761775	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	407.77904671761775	460.8380971219581	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	460.8380971219581	520.8010403390149	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	520.8010403390149	588.5661912765424	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	588.5661912765424	665.1487510245375	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	665.1487510245375	751.6960157530128	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	751.6960157530128	849.5045645483127	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	849.5045645483127	960.0396836818343	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	960.0396836818343	1084.9573183093817	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	1084.9573183093817	1226.1288804632343	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	1226.1288804632343	1385.6692849896287	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	1385.6692849896287	1565.9686334427229	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	1565.9686334427229	1769.7280205967947	0.0
ordinary_background	1565.9686334427229	1769.7280205967947	1769.7280205967947	2000.0	0.0
ordinary_background	1769.7280205967947	2000.0	15.0	16.95175736093239	0.0
ordinary_background	1769.7280205967947	2000.0	16.95175736093239	19.15747184159503	0.0
ordinary_background	1769.7280205967947	2000.0	19.15747184159503	21.650187620507552	0.0
ordinary_background	1769.7280205967947	2000.0	21.650187620507552	24.467248490767076	0.0
ordinary_background	1769.7280205967947	2000.0	24.467248490767076	27.65085731367484	0.0
ordinary_background	1769.7280205967947	2000.0	27.65085731367484	31.248708266878577	0.0
ordinary_background	1769.7280205967947	2000.0	31.248708266878577	35.31470135884584	0.0
ordinary_background	1769.7280205967947	2000.0	35.31470135884584	39.90974991392957	0.0
ordinary_background	1769.7280205967947	2000.0	39.90974991392957	45.102693125095094	0.0
ordinary_background	1769.7280205967947	2000.0	45.102693125095094	50.971327345413684	0.0
ordinary_background	1769.7280205967947	2000.0	50.971327345413684	57.60357156827405	0.0
ordinary_background	1769.7280205967947	2000.0	57.60357156827405	65.09878455656568	0.0
ordinary_background	1769.7280205967947	2000.0	65.09878455656568	73.56925335296755	0.0
ordinary_background	1769.7280205967947	2000.0	73.56925335296755	83.14187547096454	0.0
ordinary_background	1769.7280205967947	2000.0	83.14187547096454	93.96005996777642	0.0
ordinary_background	1769.7280205967947	2000.0	93.96005996777642	106.18587587949342	0.0
ordinary_background	1769.7280205967947	2000.0	106.18587587949342	120.00248020448376	0.0
